1 23382 1027
2 9365 1659
3 8444 1600
4 9064 1819
5 8309 1866
6 8450 1574
7 8942 1917
8 8694 1708
9 8403 1691
10 8310 1787
11 8336 1768
12 8445 1787
13 9378 1762
14 8579 1700
15 8875 1744
16 8936 1741
17 8658 1790
18 8626 1884
19 8490 1675
20 9114 1819
21 8431 1683
22 13992 6960
23 8436 1782
24 8939 1626
25 8719 1766
26 8515 1693
27 8469 1673
28 8742 1663
29 18010 11545
30 8584 1648
31 8449 1650
32 8622 1717
33 8595 1678
34 8612 1724
35 8516 1828
36 8502 1766
37 8370 1726
38 24217 17824
39 11118 4915
40 15126 8793
41 8388 1846
42 8586 1835
43 8743 1627
44 27067 12918
45 8814 1806
46 8522 1546
47 8844 1963
48 18684 12920
49 8783 1567
50 8483 1752
51 8688 1792
52 9296 1842
53 8591 1822
54 13289 6266
55 8562 1711
56 8883 1668
57 16956 10769
58 8612 1726
59 9619 1751
60 8629 1733
61 8502 1799
62 8397 1761
63 8422 1904
64 8665 1653
65 8875 1783
66 8443 1733
67 8602 1744
68 9022 1911
69 8422 1293
70 8704 1819
71 8495 1859
72 17685 10246
73 8654 1862
74 8656 1754
75 8523 1486
76 8711 1772
77 9131 1678
78 8964 1618
79 8610 1690
80 8712 1705
81 8833 2156
82 9612 2071
83 8833 1771
84 8687 1790
85 8522 1848
86 8613 1688
87 8326 1738
88 8638 1703
89 8413 1645
90 8435 1762
91 8305 1868
92 8517 1715
93 8377 1743
94 8124 1841
95 8404 1758
96 8340 1725
97 8370 1818
98 8567 1748
99 8212 1663
100 8589 1922
101 8245 1912
102 8167 1622
103 8400 1793
104 8591 1818
105 8726 1541
106 8666 1864
107 8342 1558
108 8867 1729
109 8426 1810
110 8452 1720
111 8483 1528
112 8529 1939
113 8601 1767
114 8370 1497
115 24025 1670
116 11326 3048
117 8535 1610
118 8261 1664
119 8286 1674
120 8766 1816
121 8307 1728
122 8213 1693
123 8305 1907
124 8558 1693
125 8313 1665
126 8590 1809
127 10434 1681
128 8565 1675
129 8154 1719
130 8053 1750
131 8234 1644
132 8292 1597
133 8203 1898
134 8128 1714
135 8442 1637
136 24992 15066
137 10046 1739
138 8109 1767
139 8085 1901
140 8178 1741
141 7973 1644
142 8155 1968
143 8222 1732
144 8389 1621
145 8121 1839
146 8126 1840
147 8276 1783
148 8197 1867
149 8019 1770
150 8064 1454
151 8366 1879
152 8194 1846
153 8400 1720
154 8195 1786
155 8131 1714
156 8296 1632
157 8095 1799
158 8314 1790
159 8013 1630
160 8285 1879
161 8062 1790
162 8064 1636
163 8233 1814
164 8258 1930
165 8095 1608
166 8231 1770
167 8175 1707
168 8425 1628
169 8028 1725
170 8097 1921
171 8101 1699
172 8127 1825
173 8109 1932
174 8546 1751
175 7988 1729
176 8291 1824
177 8175 1635
178 8186 1787
179 8064 2059
180 8422 2188
181 8178 1599
182 8174 1757
183 8249 1981
184 17193 10630
185 8103 1691
186 8154 1893
187 16010 9261
188 8233 1832
189 8116 1736
190 228007 207029
191 213035 194768
192 197898 181258
193 182844 168184
194 167572 154714
195 151783 140504
196 136079 126333
197 121027 113245
198 118025 100506
199 102685 86549
200 87446 73067
201 72302 59804
202 57253 46204
203 42321 33249
204 27092 19503
205 12776 6626
206 8285 1726
207 19879 13286
208 8173 1666
209 7996 1716
210 8097 1920
211 8437 1640
212 8235 1765
213 8276 1878
214 8027 1581
215 7991 1740
216 8279 1898
217 8180 1591
218 8060 1734
219 8236 1809
220 8274 1620
221 8026 1834
222 16967 10771
223 8093 1647
224 9487 3317
225 8080 1959
226 7967 1687
227 8345 1726
228 8242 1750
229 8033 1803
230 8448 1680
231 8110 1777
232 8491 1623
233 7961 1780
234 8449 1915
235 8034 1720
236 8288 1848
237 8056 1918
238 8159 1702
239 8193 1573
240 8168 1732
241 8039 1767
242 8195 1584
243 7986 1809
244 8271 1777
245 7982 1676
246 8272 1885
247 8118 1888
248 8198 1608
249 8062 1680
250 8133 1946
251 8119 1581
252 8207 1911
253 8161 2012
254 8038 1535
255 8168 1713
256 8434 1755
258 8119 1742
259 8015 1793
260 8314 1633
261 8021 1832
262 8398 1839
263 8323 1619
264 8251 1695
265 8040 1866
